circ;mes;vano;pop_circ
62;10;2013;161435.3254
62;11;2013;161504.3049
62;12;2013;161573.3139
62;1;2014;161642.3523
62;2;2014;161711.4203
62;3;2014;161780.5178
62;4;2014;161849.6448
62;5;2014;161918.8013
62;6;2014;161987.9874
62;7;2014;162055.2575
62;8;2014;162121.7811
62;9;2014;162188.3319
62;10;2014;162254.9101
62;11;2014;162321.5156
62;12;2014;162388.1485
62;1;2015;162454.8087
62;2;2015;162521.4963
62;3;2015;162588.2112
62;4;2015;162654.9535
62;5;2015;162721.7233
62;6;2015;162788.5204
62;7;2015;162853.5402
62;8;2015;162917.9267
62;9;2015;162982.3388
62;10;2015;163046.7762
62;11;2015;163111.2392
62;12;2015;163175.7277
62;1;2016;163240.2416
62;2;2016;163304.781
62;3;2016;163369.346
62;4;2016;163433.9365
62;5;2016;163498.5525
62;6;2016;163563.1941
62;7;2016;163626.1789
62;8;2016;163760.0596
62;9;2016;163894.0498
62;10;2016;164028.1496
62;11;2016;164162.3591
62;12;2016;164296.6785
62;1;2017;164431.1077
62;2;2017;164565.647
62;3;2017;164700.2963
62;4;2017;164835.0558
62;5;2017;164969.9255
62;6;2017;165104.9057
62;7;2017;165232.7466
62;8;2017;165367.9418
62;9;2017;165503.2476
62;10;2017;165638.6641
62;11;2017;165774.1913
62;12;2017;165909.8295
62;1;2018;166045.5786
62;2;2018;166181.4389
62;3;2018;166317.4103
62;4;2018;166453.4929
62;5;2018;166589.6869
62;6;2018;166725.9923
62;7;2018;166855.0885
62;8;2018;166991.6111
62;9;2018;167128.2453
62;10;2018;167264.9914
62;11;2018;167401.8494
62;12;2018;167538.8193
62;1;2019;167675.9013
62;2;2019;167813.0955
62;3;2019;167950.4019
62;4;2019;168087.8207
62;5;2019;168225.3519
62;6;2019;168362.9956
62;7;2019;168493.3593
62;8;2019;168631.2224
62;9;2019;168769.1982
62;10;2019;168907.2869
62;11;2019;169045.4886
62;12;2019;169183.8034
62;1;2020;169322.2313
62;2;2020;169460.7725
62;3;2020;169599.4271
62;4;2020;169738.1951
62;5;2020;169877.0767
62;6;2020;170016.0719
62;7;2020;170147.7156
63;7;2006;90404.97039
63;8;2006;90508.78457
63;9;2006;90612.71796
63;10;2006;90716.77071
63;11;2006;90820.94294
63;12;2006;90925.23479
63;1;2007;91029.6464
63;2;2007;91134.17791
63;3;2007;91238.82946
63;4;2007;91343.60118
63;5;2007;91448.49322
63;6;2007;91553.5057
63;7;2007;91650.74057
63;8;2007;91755.9853
63;9;2007;91861.35088
63;10;2007;91966.83746
63;11;2007;92072.44517
63;12;2007;92178.17415
63;1;2008;92284.02454
63;2;2008;92389.99649
63;3;2008;92496.09012
63;4;2008;92602.30559
63;5;2008;92708.64302
63;6;2008;92815.10257
63;7;2008;92913.67732
63;8;2008;93020.37231
63;9;2008;93127.18982
63;10;2008;93234.12999
63;11;2008;93341.19296
63;12;2008;93448.37887
63;1;2009;93555.68787
63;2;2009;93663.1201
63;3;2009;93770.67569
63;4;2009;93878.35479
63;5;2009;93986.15755
63;6;2009;94094.08409
63;7;2009;94194.01719
63;8;2009;94293.86202
63;9;2009;94393.81269
63;10;2009;94493.8693
63;11;2009;94594.03197
63;12;2009;94694.30082
63;1;2010;94794.67594
63;2;2010;94895.15747
63;3;2010;94995.7455
63;4;2010;95096.44016
63;5;2010;95197.24155
63;6;2010;95298.14979
63;7;2010;95399.16499
63;8;2010;95492
63;9;2010;95601.65574
63;10;2010;95711.4374
63;11;2010;95821.34512
63;12;2010;95931.37906
63;1;2011;96041.53934
63;2;2011;96151.82613
63;3;2011;96262.23956
63;4;2011;96372.77979
63;5;2011;96483.44695
63;6;2011;96594.24119
63;7;2011;96430
63;8;2011;96505.58333
63;9;2011;96581.22591
63;10;2011;96656.92778
63;11;2011;96732.68898
63;12;2011;96808.50957
63;1;2012;96884.38958
63;2;2012;96960.32907
63;3;2012;97036.32808
63;4;2012;97112.38667
63;5;2012;97188.50487
63;6;2012;97264.68273
63;7;2012;97337
63;8;2012;97425
63;9;2012;97513.07956
63;10;2012;97601.23875
63;11;2012;97689.47764
63;12;2012;97777.79631
63;1;2013;97866.19482
63;2;2013;97954.67325
63;3;2013;98043.23167
63;4;2013;98131.87016
63;5;2013;98220.58878
63;6;2013;98309.38762
63;7;2013;98393
63;8;2013;98455.33333
63;9;2013;98517.70616
63;10;2013;98580.11849
63;11;2013;98642.57037
63;12;2013;98705.06181
63;1;2014;98767.59284
63;2;2014;98830.16348
63;3;2014;98892.77376
63;4;2014;98955.42371
63;5;2014;99018.11335
63;6;2014;99080.8427
63;7;2014;99141
63;8;2014;99201.16667
63;9;2014;99261.36985
63;10;2014;99321.60956
63;11;2014;99381.88584
63;12;2014;99442.19869
63;1;2015;99502.54815
63;2;2015;99562.93424
63;3;2015;99623.35697
63;4;2015;99683.81636
63;5;2015;99744.31246
63;6;2015;99804.84526
63;7;2015;99863
63;8;2015;99921.25
63;9;2015;99979.53398
63;10;2015;100037.852
63;11;2015;100096.2039
63;12;2015;100154.59
63;1;2016;100213.0101
63;2;2016;100271.4642
63;3;2016;100329.9525
63;4;2016;100388.4748
63;5;2016;100447.0314
63;6;2016;100505.622
63;7;2016;100562
63;8;2016;100677.4777
63;9;2016;100793.0881
63;10;2016;100908.8312
63;11;2016;101024.7072
63;12;2016;101140.7163
63;1;2017;101256.8586
63;2;2017;101373.1342
63;3;2017;101489.5434
63;4;2017;101606.0863
63;5;2017;101722.763
63;6;2017;101839.5737
63;7;2017;101947.7329
63;8;2017;102064.8019
63;9;2017;102182.0053
63;10;2017;102299.3434
63;11;2017;102416.8161
63;12;2017;102534.4238
63;1;2018;102652.1665
63;2;2018;102770.0445
63;3;2018;102888.0578
63;4;2018;103006.2066
63;5;2018;103124.491
63;6;2018;103242.9114
63;7;2018;103352.561
63;8;2018;103471.2432
63;9;2018;103590.0617
63;10;2018;103709.0167
63;11;2018;103828.1082
63;12;2018;103947.3365
63;1;2019;104066.7017
63;2;2019;104186.204
63;3;2019;104305.8435
63;4;2019;104425.6203
63;5;2019;104545.5348
63;6;2019;104665.5869
63;7;2019;104776.7475
63;8;2019;104897.0652
63;9;2019;105017.521
63;10;2019;105138.1151
63;11;2019;105258.8477
63;12;2019;105379.7189
63;1;2020;105500.729
63;2;2020;105621.878
63;3;2020;105743.1661
63;4;2020;105864.5935
63;5;2020;105986.1603
63;6;2020;106107.8667
63;7;2020;106220.5591
64;7;2006;454971.8308
64;8;2006;455048.7044
64;9;2006;455125.5909
64;10;2006;455202.4905
64;11;2006;455279.403
64;12;2006;455356.3286
64;1;2007;455433.2671
64;2;2007;455510.2187
64;3;2007;455587.1832
64;4;2007;455664.1608
64;5;2007;455741.1513
64;6;2007;455818.1549
64;7;2007;455894.3137
64;8;2007;455971.3431
64;9;2007;456048.3856
64;10;2007;456125.4411
64;11;2007;456202.5096
64;12;2007;456279.5911
64;1;2008;456356.6856
64;2;2008;456433.7932
64;3;2008;456510.9138
64;4;2008;456588.0474
64;5;2008;456665.1941
64;6;2008;456742.3538
64;7;2008;456818.667
64;8;2008;456895.8526
64;9;2008;456973.0513
64;10;2008;457050.263
64;11;2008;457127.4878
64;12;2008;457204.7256
64;1;2009;457281.9764
64;2;2009;457359.2403
64;3;2009;457436.5173
64;4;2009;457513.8073
64;5;2009;457591.1104
64;6;2009;457668.4265
64;7;2009;457744.8945
64;8;2009;457816.2872
64;9;2009;457887.6911
64;10;2009;457959.1061
64;11;2009;458030.5323
64;12;2009;458101.9695
64;1;2010;458173.418
64;2;2010;458244.8775
64;3;2010;458316.3482
64;4;2010;458387.8301
64;5;2010;458459.3231
64;6;2010;458530.8272
64;7;2010;458602.3426
64;8;2010;458673
64;9;2010;458750.4989
64;10;2010;458828.011
64;11;2010;458905.5361
64;12;2010;458983.0743
64;1;2011;459060.6257
64;2;2011;459138.1901
64;3;2011;459215.7676
64;4;2011;459293.3583
64;5;2011;459370.962
64;6;2011;459448.5789
64;7;2011;459379
64;8;2011;459435.9167
64;9;2011;459492.8404
64;10;2011;459549.7712
64;11;2011;459606.709
64;12;2011;459663.6539
64;1;2012;459720.6058
64;2;2012;459777.5648
64;3;2012;459834.5308
64;4;2012;459891.5039
64;5;2012;459948.4841
64;6;2012;460005.4713
64;7;2012;460062
64;8;2012;460123.4167
64;9;2012;460184.8415
64;10;2012;460246.2746
64;11;2012;460307.7159
64;12;2012;460369.1653
64;1;2013;460430.623
64;2;2013;460492.0889
64;3;2013;460553.563
64;4;2013;460615.0453
64;5;2013;460676.5357
64;6;2013;460738.0345
64;7;2013;460799
64;8;2013;460791.6667
64;9;2013;460784.3335
64;10;2013;460777.0004
64;11;2013;460769.6674
64;12;2013;460762.3345
64;1;2014;460755.0018
64;2;2014;460747.6691
64;3;2014;460740.3366
64;4;2014;460733.0042
64;5;2014;460725.6719
64;6;2014;460718.3398
64;7;2014;460711
64;8;2014;460703.8333
64;9;2014;460696.6668
64;10;2014;460689.5003
64;11;2014;460682.334
64;12;2014;460675.1678
64;1;2015;460668.0017
64;2;2015;460660.8357
64;3;2015;460653.6698
64;4;2015;460646.504
64;5;2015;460639.3383
64;6;2015;460632.1728
64;7;2015;460625
64;8;2015;460618
64;9;2015;460611.0001
64;10;2015;460604.0003
64;11;2015;460597.0006
64;12;2015;460590.0011
64;1;2016;460583.0016
64;2;2016;460576.0022
64;3;2016;460569.003
64;4;2016;460562.0038
64;5;2016;460555.0048
64;6;2016;460548.0059
64;7;2016;460541
64;8;2016;460618.8146
64;9;2016;460696.6423
64;10;2016;460774.4831
64;11;2016;460852.3371
64;12;2016;460930.2043
64;1;2017;461008.0846
64;2;2017;461085.9781
64;3;2017;461163.8848
64;4;2017;461241.8046
64;5;2017;461319.7375
64;6;2017;461397.6837
64;7;2017;461474.7748
64;8;2017;461552.7471
64;9;2017;461630.7326
64;10;2017;461708.7313
64;11;2017;461786.7432
64;12;2017;461864.7682
64;1;2018;461942.8064
64;2;2018;462020.8579
64;3;2018;462098.9225
64;4;2018;462177.0003
64;5;2018;462255.0912
64;6;2018;462333.1954
64;7;2018;462410.4428
64;8;2018;462488.5732
64;9;2018;462566.7169
64;10;2018;462644.8737
64;11;2018;462723.0437
64;12;2018;462801.227
64;1;2019;462879.4234
64;2;2019;462957.6331
64;3;2019;463035.856
64;4;2019;463114.0921
64;5;2019;463192.3414
64;6;2019;463270.604
64;7;2019;463348.008
64;8;2019;463426.2968
64;9;2019;463504.5989
64;10;2019;463582.9142
64;11;2019;463661.2427
64;12;2019;463739.5845
64;1;2020;463817.9395
64;2;2020;463896.3077
64;3;2020;463974.6892
64;4;2020;464053.084
64;5;2020;464131.4919
64;6;2020;464209.9132
64;7;2020;464287.4741
65;7;2006;129139.1471
65;8;2006;129326.2399
65;9;2006;129513.6939
65;10;2006;129701.51
65;11;2006;129889.6889
65;12;2006;130078.2315
65;1;2007;130267.1387
65;2;2007;130456.4113
65;3;2007;130646.0501
65;4;2007;130836.0559
65;5;2007;131026.4297
65;6;2007;131217.1722
65;7;2007;131384.2608
65;8;2007;131575.6881
65;9;2007;131767.4866
65;10;2007;131959.6571
65;11;2007;132152.2005
65;12;2007;132345.1177
65;1;2008;132538.4095
65;2;2008;132732.0767
65;3;2008;132926.1203
65;4;2008;133120.5411
65;5;2008;133315.34
65;6;2008;133510.5178
65;7;2008;133681.3885
65;8;2008;133877.2699
65;9;2008;134073.5328
65;10;2008;134270.178
65;11;2008;134467.2064
65;12;2008;134664.6189
65;1;2009;134862.4165
65;2;2009;135060.5998
65;3;2009;135259.17
65;4;2009;135458.1278
65;5;2009;135657.4741
65;6;2009;135857.21
65;7;2009;136031.9658
65;8;2009;136217.0047
65;9;2009;136402.3776
65;10;2009;136588.0852
65;11;2009;136774.1283
65;12;2009;136960.5076
65;1;2010;137147.2238
65;2;2010;137334.2776
65;3;2010;137521.6697
65;4;2010;137709.4009
65;5;2010;137897.4719
65;6;2010;138085.8834
65;7;2010;138274.6361
65;8;2010;138437.4713
65;9;2010;138642.6343
65;10;2010;138848.2002
65;11;2010;139054.17
65;12;2010;139260.5446
65;1;2011;87316.70165
65;2;2011;87389.3286
65;3;2011;87462.01595
65;4;2011;87534.76377
65;5;2011;87607.57209
65;6;2011;87680.44097
65;7;2011;87585.62392
65;8;2011;87636.49865
65;9;2011;87687.40293
65;10;2011;87738.33677
65;11;2011;87789.3002
65;12;2011;87840.29324
65;1;2012;87891.31589
65;2;2012;87942.36818
65;3;2012;87993.45012
65;4;2012;88044.56174
65;5;2012;88095.70304
65;6;2012;88146.87405
65;7;2012;88196.12064
65;8;2012;88255.12385
65;9;2012;88314.16653
65;10;2012;88373.24871
65;11;2012;88432.37042
65;12;2012;88491.53168
65;1;2013;88550.73252
65;2;2013;88609.97296
65;3;2013;88669.25303
65;4;2013;88728.57277
65;5;2013;88787.93219
65;6;2013;88847.33132
65;7;2013;88904.15914
65;8;2013;88942.88896
65;9;2013;88981.63565
65;10;2013;89020.39922
65;11;2013;89059.17968
65;12;2013;89097.97703
65;1;2014;89136.79129
65;2;2014;89175.62245
65;3;2014;89214.47053
65;4;2014;89253.33553
65;5;2014;89292.21747
65;6;2014;89331.11634
65;7;2014;89368.91698
65;8;2014;89406.37175
65;9;2014;89443.84221
65;10;2014;89481.32837
65;11;2014;89518.83025
65;12;2014;89556.34784
65;1;2015;89593.88116
65;2;2015;89631.43021
65;3;2015;89668.99499
65;4;2015;89706.57552
65;5;2015;89744.1718
65;6;2015;89781.78383
65;7;2015;89818.37416
65;8;2015;89866.50751
65;9;2015;89914.66666
65;10;2015;89962.85162
65;11;2015;90011.06241
65;12;2015;90059.29902
65;1;2016;90107.56149
65;2;2016;90155.84982
65;3;2016;90204.16403
65;4;2016;90252.50413
65;5;2016;90300.87014
65;6;2016;90349.26206
65;7;2016;90395.97444
65;8;2016;90471.16262
65;9;2016;90546.41333
65;10;2016;90621.72664
65;11;2016;90697.10259
65;12;2016;90772.54123
65;1;2017;90848.04262
65;2;2017;90923.60681
65;3;2017;90999.23386
65;4;2017;91074.9238
65;5;2017;91150.6767
65;6;2017;91226.49262
65;7;2017;91298.23256
65;8;2017;91374.1712
65;9;2017;91450.17301
65;10;2017;91526.23803
65;11;2017;91602.36632
65;12;2017;91678.55793
65;1;2018;91754.81291
65;2;2018;91831.13132
65;3;2018;91907.51321
65;4;2018;91983.95863
65;5;2018;92060.46764
65;6;2018;92137.04028
65;7;2018;92209.49627
65;8;2018;92286.19287
65;9;2018;92362.95327
65;10;2018;92439.77751
65;11;2018;92516.66565
65;12;2018;92593.61774
65;1;2019;92670.63384
65;2;2019;92747.71399
65;3;2019;92824.85826
65;4;2019;92902.0667
65;5;2019;92979.33936
65;6;2019;93056.67628
65;7;2019;93129.85547
65;8;2019;93207.31759
65;9;2019;93284.84415
65;10;2019;93362.43518
65;11;2019;93440.09076
65;12;2019;93517.81092
65;1;2020;93595.59573
65;2;2020;93673.44524
65;3;2020;93751.3595
65;4;2020;93829.33857
65;5;2020;93907.38249
65;6;2020;93985.49134
65;7;2020;94059.40094
66;7;2006;134900.4928
66;8;2006;135012.6982
66;9;2006;135124.997
66;10;2006;135237.3892
66;11;2006;135349.8749
66;12;2006;135462.4542
66;1;2007;135575.127
66;2;2007;135687.8936
66;3;2007;135800.754
66;4;2007;135913.7083
66;5;2007;136026.7565
66;6;2007;136139.8988
66;7;2007;136246.9583
66;8;2007;136360.2837
66;9;2007;136473.7034
66;10;2007;136587.2174
66;11;2007;136700.8258
66;12;2007;136814.5287
66;1;2008;136928.3262
66;2;2008;137042.2184
66;3;2008;137156.2052
66;4;2008;137270.2869
66;5;2008;137384.4635
66;6;2008;137498.735
66;7;2008;137606.8632
66;8;2008;137721.3197
66;9;2008;137835.8714
66;10;2008;137950.5184
66;11;2008;138065.2608
66;12;2008;138180.0986
66;1;2009;138295.0319
66;2;2009;138410.0608
66;3;2009;138525.1854
66;4;2009;138640.4058
66;5;2009;138755.722
66;6;2009;138871.1341
66;7;2009;138980.3415
66;8;2009;139087.0482
66;9;2009;139193.8368
66;10;2009;139300.7075
66;11;2009;139407.6601
66;12;2009;139514.6949
66;1;2010;139621.8119
66;2;2010;139729.0111
66;3;2010;139836.2927
66;4;2010;139943.6565
66;5;2010;140051.1029
66;6;2010;140158.6317
66;7;2010;140266.2431
66;8;2010;140367.5287
66;9;2010;140484.2815
66;10;2010;140601.1313
66;11;2010;140718.0784
66;12;2010;140835.1227
66;1;2011;140952.2644
66;2;2011;141069.5035
66;3;2011;141186.8401
66;4;2011;141304.2743
66;5;2011;141421.8062
66;6;2011;141539.4359
66;7;2011;141386.3761
66;8;2011;141468.5014
66;9;2011;141550.6743
66;10;2011;141632.895
66;11;2011;141715.1635
66;12;2011;141797.4798
66;1;2012;141879.8438
66;2;2012;141962.2557
66;3;2012;142044.7155
66;4;2012;142127.2232
66;5;2012;142209.7788
66;6;2012;142292.3823
66;7;2012;142371.8794
66;8;2012;142467.1261
66;9;2012;142562.4367
66;10;2012;142657.8109
66;11;2012;142753.249
66;12;2012;142848.7509
66;1;2013;142944.3168
66;2;2013;143039.9465
66;3;2013;143135.6402
66;4;2013;143231.398
66;5;2013;143327.2198
66;6;2013;143423.1057
66;7;2013;143514.8409
66;8;2013;143577.361
66;9;2013;143639.9085
66;10;2013;143702.4831
66;11;2013;143765.085
66;12;2013;143827.7142
66;1;2014;143890.3707
66;2;2014;143953.0545
66;3;2014;144015.7656
66;4;2014;144078.504
66;5;2014;144141.2697
66;6;2014;144204.0628
66;7;2014;144265.083
66;8;2014;144325.5449
66;9;2014;144386.0322
66;10;2014;144446.5448
66;11;2014;144507.0827
66;12;2014;144567.646
66;1;2015;144628.2347
66;2;2015;144688.8488
66;3;2015;144749.4883
66;4;2015;144810.1533
66;5;2015;144870.8436
66;6;2015;144931.5594
66;7;2015;144990.6258
66;8;2015;145068.3258
66;9;2015;145146.0674
66;10;2015;145223.8507
66;11;2015;145301.6757
66;12;2015;145379.5423
66;1;2016;145457.4507
66;2;2016;145535.4009
66;3;2016;145613.3928
66;4;2016;145691.4265
66;5;2016;145769.5021
66;6;2016;145847.6194
66;7;2016;145923.0256
66;8;2016;146044.3992
66;9;2016;146165.8737
66;10;2016;146287.4494
66;11;2016;146409.1261
66;12;2016;146530.904
66;1;2017;146652.7832
66;2;2017;146774.7638
66;3;2017;146896.8459
66;4;2017;147019.0295
66;5;2017;147141.3147
66;6;2017;147263.7017
66;7;2017;147379.5089
66;8;2017;147502.094
66;9;2017;147624.781
66;10;2017;147747.5701
66;11;2017;147870.4613
66;12;2017;147993.4547
66;1;2018;148116.5505
66;2;2018;148239.7486
66;3;2018;148363.0492
66;4;2018;148486.4523
66;5;2018;148609.9581
66;6;2018;148733.5666
66;7;2018;148850.5297
66;8;2018;148974.3383
66;9;2018;149098.2499
66;10;2018;149222.2646
66;11;2018;149346.3824
66;12;2018;149470.6034
66;1;2019;149594.9278
66;2;2019;149719.3556
66;3;2019;149843.8868
66;4;2019;149968.5217
66;5;2019;150093.2602
66;6;2019;150218.1025
66;7;2019;150336.2331
66;8;2019;150461.2774
66;9;2019;150586.4258
66;10;2019;150711.6783
66;11;2019;150837.0349
66;12;2019;150962.4958
66;1;2020;151088.0611
66;2;2020;151213.7308
66;3;2020;151339.505
66;4;2020;151465.3839
66;5;2020;151591.3674
66;6;2020;151717.4558
66;7;2020;151836.7654
67;1;2011;52150.62318
67;2;2011;52285.18316
67;3;2011;52420.09034
67;4;2011;52555.3456
67;5;2011;52690.94986
67;6;2011;52826.904
67;7;2011;52522
67;8;2011;52605.75
67;9;2011;52689.63355
67;10;2011;52773.65085
67;11;2011;52857.80212
67;12;2011;52942.08758
67;1;2012;53026.50744
67;2;2012;53111.06191
67;3;2012;53195.75122
67;4;2012;53280.57556
67;5;2012;53365.53516
67;6;2012;53450.63024
67;7;2012;53527
67;8;2012;53625.25
67;9;2012;53723.68034
67;10;2012;53822.29135
67;11;2012;53921.08337
67;12;2012;54020.05671
67;1;2013;54119.21173
67;2;2013;54218.54875
67;3;2013;54318.0681
67;4;2013;54417.77012
67;5;2013;54517.65515
67;6;2013;54617.72352
67;7;2013;54706
67;8;2013;54782.66667
67;9;2013;54859.44078
67;10;2013;54936.32248
67;11;2013;55013.31193
67;12;2013;55090.40927
67;1;2014;55167.61466
67;2;2014;55244.92825
67;3;2014;55322.35018
67;4;2014;55399.88062
67;5;2014;55477.51972
67;6;2014;55555.26761
67;7;2014;55626
67;8;2014;55700.08333
67;9;2014;55774.26533
67;10;2014;55848.54613
67;11;2014;55922.92585
67;12;2014;55997.40463
67;1;2015;56071.98261
67;2;2015;56146.6599
67;3;2015;56221.43666
67;4;2015;56296.313
67;5;2015;56371.28906
67;6;2015;56446.36498
67;7;2015;56515
67;8;2015;56564.16667
67;9;2015;56613.37611
67;10;2015;56662.62836
67;11;2015;56711.92346
67;12;2015;56761.26144
67;1;2016;56810.64235
67;2;2016;56860.06622
67;3;2016;56909.53309
67;4;2016;56959.04299
67;5;2016;57008.59596
67;6;2016;57058.19204
67;7;2016;57105
67;8;2016;57252.34335
67;9;2016;57400.06688
67;10;2016;57548.17157
67;11;2016;57696.65841
67;12;2016;57845.52837
67;1;2017;57994.78244
67;2;2017;58144.42163
67;3;2017;58294.44692
67;4;2017;58444.8593
67;5;2017;58595.65979
67;6;2017;58746.84937
67;7;2017;58873.12024
67;8;2017;59025.02572
67;9;2017;59177.32316
67;10;2017;59330.01356
67;11;2017;59483.09793
67;12;2017;59636.5773
67;1;2018;59790.45267
67;2;2018;59944.72508
67;3;2018;60099.39554
67;4;2018;60254.46509
67;5;2018;60409.93475
67;6;2018;60565.80555
67;7;2018;60695.9861
67;8;2018;60852.59498
67;9;2018;61009.60795
67;10;2018;61167.02604
67;11;2018;61324.85031
67;12;2018;61483.08179
67;1;2019;61641.72155
67;2;2019;61800.77064
67;3;2019;61960.2301
67;4;2019;62120.10101
67;5;2019;62280.38441
67;6;2019;62441.08139
67;7;2019;62575.29266
67;8;2019;62736.75056
67;9;2019;62898.62506
67;10;2019;63060.91723
67;11;2019;63223.62815
67;12;2019;63386.7589
67;1;2020;63550.31056
67;2;2020;63714.28422
67;3;2020;63878.68097
67;4;2020;64043.50189
67;5;2020;64208.74809
67;6;2020;64374.42067
67;7;2020;64512.78748
70;1;2011;30945.65031
70;2;2011;30988.55828
70;3;2011;31031.52574
70;4;2011;31074.55278
70;5;2011;31117.63949
70;6;2011;31160.78593
70;7;2011;31091
70;8;2011;31119.91667
70;9;2011;31148.86023
70;10;2011;31177.83071
70;11;2011;31206.82813
70;12;2011;31235.85253
70;1;2012;31264.90392
70;2;2012;31293.98233
70;3;2012;31323.08778
70;4;2012;31352.2203
70;5;2012;31381.37992
70;6;2012;31410.56666
70;7;2012;31438
70;8;2012;31471.83333
70;9;2012;31505.70308
70;10;2012;31539.60927
70;11;2012;31573.55196
70;12;2012;31607.53117
70;1;2013;31641.54695
70;2;2013;31675.59934
70;3;2013;31709.68838
70;4;2013;31743.8141
70;5;2013;31777.97655
70;6;2013;31812.17576
70;7;2013;31844
70;8;2013;31868.66667
70;9;2013;31893.35244
70;10;2013;31918.05734
70;11;2013;31942.78137
70;12;2013;31967.52455
70;1;2014;31992.2869
70;2;2014;32017.06843
70;3;2014;32041.86916
70;4;2014;32066.6891
70;5;2014;32091.52826
70;6;2014;32116.38667
70;7;2014;32140
70;8;2014;32163.83333
70;9;2014;32187.68434
70;10;2014;32211.55303
70;11;2014;32235.43943
70;12;2014;32259.34353
70;1;2015;32283.26537
70;2;2015;32307.20494
70;3;2015;32331.16226
70;4;2015;32355.13735
70;5;2015;32379.13022
70;6;2015;32403.14088
70;7;2015;32426
70;8;2015;32449.08333
70;9;2015;32472.1831
70;10;2015;32495.29931
70;11;2015;32518.43198
70;12;2015;32541.58111
70;1;2016;32564.74672
70;2;2016;32587.92883
70;3;2016;32611.12743
70;4;2016;32634.34255
70;5;2016;32657.5742
70;6;2016;32680.82239
70;7;2016;32703
70;8;2016;32748.34464
70;9;2016;32793.75215
70;10;2016;32839.22262
70;11;2016;32884.75614
70;12;2016;32930.3528
70;1;2017;32976.01267
70;2;2017;33021.73586
70;3;2017;33067.52244
70;4;2017;33113.37251
70;5;2017;33159.28616
70;6;2017;33205.26346
70;7;2017;33247.13566
70;8;2017;33293.23478
70;9;2017;33339.39781
70;10;2017;33385.62485
70;11;2017;33431.91599
70;12;2017;33478.27131
70;1;2018;33524.69091
70;2;2018;33571.17487
70;3;2018;33617.72329
70;4;2018;33664.33624
70;5;2018;33711.01383
70;6;2018;33757.75614
70;7;2018;33800.32504
70;8;2018;33847.19118
70;9;2018;33894.12231
70;10;2018;33941.11851
70;11;2018;33988.17987
70;12;2018;34035.30649
70;1;2019;34082.49845
70;2;2019;34129.75584
70;3;2019;34177.07876
70;4;2019;34224.4673
70;5;2019;34271.92154
70;6;2019;34319.44158
70;7;2019;34362.71877
70;8;2019;34410.36471
70;9;2019;34458.07671
70;10;2019;34505.85487
70;11;2019;34553.69927
70;12;2019;34601.61001
70;1;2020;34649.58718
70;2;2020;34697.63088
70;3;2020;34745.74119
70;4;2020;34793.91821
70;5;2020;34842.16203
70;6;2020;34890.47275
70;7;2020;34934.47001
71;7;2006;234010.1497
71;8;2006;234310.0266
71;9;2006;234610.2881
71;10;2006;234910.9348
71;11;2006;235211.9671
71;12;2006;235513.3855
71;1;2007;235815.1905
71;2;2007;236117.3827
71;3;2007;236419.9625
71;4;2007;236722.9304
71;5;2007;237026.2869
71;6;2007;237330.0325
71;7;2007;237608.6722
71;8;2007;237913.1648
71;9;2007;238218.048
71;10;2007;238523.3223
71;11;2007;238828.9881
71;12;2007;239135.046
71;1;2008;239441.4965
71;2;2008;239748.3401
71;3;2008;240055.5773
71;4;2008;240363.2085
71;5;2008;240671.2344
71;6;2008;240979.6554
71;7;2008;241262.5836
71;8;2008;241571.7631
71;9;2008;241881.3391
71;10;2008;242191.3123
71;11;2008;242501.6831
71;12;2008;242812.452
71;1;2009;243123.6195
71;2;2009;243435.1862
71;3;2009;243747.1525
71;4;2009;244059.519
71;5;2009;244372.2862
71;6;2009;244685.4545
71;7;2009;244972.7373
71;8;2009;245262.5268
71;9;2009;245552.6593
71;10;2009;245843.1354
71;11;2009;246133.9555
71;12;2009;246425.1199
71;1;2010;246716.629
71;2;2010;247008.4834
71;3;2010;247300.6833
71;4;2010;247593.2291
71;5;2010;247886.1214
71;6;2010;248179.3605
71;7;2010;248472.9468
71;8;2010;248740
71;9;2010;249058.771
71;10;2010;249377.9508
71;11;2010;249697.5401
71;12;2010;250017.5394
71;1;2011;219392.2988
71;2;2011;219670.2116
71;3;2011;219948.4764
71;4;2011;220227.0937
71;5;2011;220506.0639
71;6;2011;220785.3876
71;7;2011;220352
71;8;2011;220540.8333
71;9;2011;220729.8285
71;10;2011;220918.9856
71;11;2011;221108.3048
71;12;2011;221297.7863
71;1;2012;221487.4301
71;2;2012;221677.2365
71;3;2012;221867.2055
71;4;2012;222057.3373
71;5;2012;222247.632
71;6;2012;222438.0899
71;7;2012;222618
71;8;2012;222838.4167
71;9;2012;223059.0516
71;10;2012;223279.9049
71;11;2012;223500.977
71;12;2012;223722.2679
71;1;2013;223943.7779
71;2;2013;224165.5072
71;3;2013;224387.4561
71;4;2013;224609.6247
71;5;2013;224832.0133
71;6;2013;225054.6221
71;7;2013;225263
71;8;2013;225421.75
71;9;2013;225580.6119
71;10;2013;225739.5857
71;11;2013;225898.6716
71;12;2013;226057.8696
71;1;2014;226217.1797
71;2;2014;226376.6022
71;3;2014;226536.137
71;4;2014;226695.7842
71;5;2014;226855.5439
71;6;2014;227015.4162
71;7;2014;227168
71;8;2014;227321.25
71;9;2014;227474.6034
71;10;2014;227628.0602
